"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Album Release Date","Disc Number","Track Number","Track Duration (ms)","Explicit","Popularity","Added By","Added At"
"spotify:track:0m0e2E9jMJGPoAfJmlXFPc","Shadows","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","spotify:album:6KYYbd0nSJZMF48Rj13cIr","Lindsey Stirling","2012-01-01","1","9","223453","false","40","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:4NZRqP8YjsOjnqa3OvNFKl","Elements","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","spotify:album:6KYYbd0nSJZMF48Rj13cIr","Lindsey Stirling","2012-01-01","1","8","247426","false","41","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:6kcX8kl5INBBLbAL2jyv0i","Tsunami (Jump) - Radio Edit","spotify:artist:5X4LWwbUFNzPkEas04uU82, spotify:artist:4uiMn2g0pgTrhN096QJhbp, spotify:artist:0Tob4H0FLtEONHU1MjpUEp","DVBBS, Borgeous, Tinie Tempah","spotify:album:5qPie5boJ4Wju9OSdwjTig","Tsunami (Jump)","2014-03-09","1","1","159492","false","0","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:7jobumc7wol8Vf3N960e4p","Ai Carambass","spotify:artist:043Bey7ngSGRFpJftAlKpi","Spag Heddy","spotify:album:1FmvCvnTpGAnhEPTVrUUiz","The Classics","2017-05-05","1","16","225515","false","27","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:6krwbuhQiOLnToHr5IELsR","Katyusha (Hard Dance Remix)","spotify:artist:5qtY1it9cWtgxU1hdHjpsz","DJ Techno","spotify:album:3xaYjnzVQywBM5tHZDpvGC","Katyusha (Hard Dance Remix)","2019-01-30","1","1","148730","false","35","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:4UTYLVmLHDSBlubZAFJGeu","Subinya 2014 - Original Mix","spotify:artist:2nhTi1cXehDDk7kRCRyBkR","Loud","spotify:album:7IO8Su4FYXCPrZezaytn6p","Raja Rams Stashbag Vol. 5","2014-07-28","1","1","453715","false","21","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:6PUzxtIHkv346yP89NzP9X","Kernkraft 400","spotify:artist:7vFpNLbCXbBFs4kFBUlkSl","Zombie Nation","spotify:album:2qmrRoUZQemrKFr9PBMDHd","Kernkraft 400 Single Mixes","2006-03-07","1","1","285173","false","51","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:1MArrtU5E2Etqqb7yQjxIO","Ederlezi","spotify:artist:4H8SENBf2JR6ei3r12gCLd","Krajno","spotify:album:6xOy607uFYmlIMrswRJgUO","Ederlezi","2020-01-06","1","1","164999","false","35","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:21dyuHImX9KvzmnoqAn9D5","Blue (Da Ba Dee) - Boostedkids & Monkey Bros Remix","spotify:artist:64rxQRJsLgZwHHyWKB8fiF, spotify:artist:7qjfkHH7qqmokoRz6BjJvU","Eiffel 65, Boostedkids & Monkey Bros","spotify:album:4cWLo6Cxo8u7hRMGG7RWzi","Blue (Da Ba Dee) Boostedkids & Monkey Bros Remix","2016-04-22","1","1","304340","false","45","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:3p0WVqy2KL69tjPYhJlFEw","Ievan Polkka (Loituma's Polka)","spotify:artist:58HG0Dzzm4Qh8h2k98pA3w, spotify:artist:0IArUyMdjtVa3f25kWrz1w","RaymanRave, J.P Project","spotify:album:3HefRXrgVp99odTv5bS050","Harmony Destruction","2014","1","12","168071","false","35","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:3V2cgvvI483DKomiZBYsAA","Bangarang (feat. Sirah)","spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:3oAazIwC0nAYkOKVQPUC38","Skrillex, Sirah","spotify:album:57ttSPbY8MHl7xQAhUVgIm","Bangarang EP","2011-12-23","1","2","215253","true","49","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:70tUppWVAyOd0jWutYq7dC","Mortal Kombat 2k11 (Techno Syndrome) - Thomas You Electro Remix Edit","spotify:artist:1zI4yaIirqzCa8dve8Qc1t, spotify:artist:2N08qNNEjJJtXLrpPb5KL4, spotify:artist:1tIffiWUzkbDzzPsna7gSy","DJ Analyzer, Cary August, Thomas U","spotify:album:67HGyolTCHNJWKPqzePaeU","Mortal Kombat 2k11 (Techno Syndrome)","2011-11-25","1","1","231003","false","14","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:75aEpPgve8j7tK8wGiL3aE","Tetris - Radio Version","spotify:artist:2SWPwzY5BM9wE8c3anLu72","2PM","spotify:album:4sQgi20jZ91G5IR92Jx6xe","Tetris","2003","1","1","173893","false","42","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:4ObhpadI19PparqIbj9pmR","Ievan Polkka 2K18 - Melbourne Bounce Mix","spotify:artist:6FBF58Fa0KpfkpLeFGqk7z","Teknova","spotify:album:1bV2f1Mag0f4tO6eyLVOsL","Ievan Polkka 2K18 (Melbourne Bounce Mix)","2018-05-31","1","1","202259","false","49","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:2VJ8G0LeX2hu7RWc4suNhe","Freaks - Radio Edit","spotify:artist:0CbeG1224FS58EUx4tPevZ, spotify:artist:1GbrJTB56Xs4XQGlmVbaCf","Timmy Trumpet, Savage","spotify:album:3UHUPmhyPrnRx6clKjaZNs","Freaks (Radio Edit)","2014-01-01","1","1","168750","false","60","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:4xGuK7FsXuZwHCCuNnPzbD","L'Amour Toujours","spotify:artist:1OAjDaKgg00KCUYqDe68un","Gigi D'Agostino","spotify:album:1CmJSOvHeCYN12VQCRkRC9","Top 100 Greatest Dance Hits","2011-01-14","1","1","238759","false","65","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:27Z"
"spotify:track:5DZsgGfMDYJiHczj4G8S9C","Star Wars Theme","spotify:artist:3ZidB5NQSJuPj4Jfv0U010","The Snake Charmer","spotify:album:2SECgkn5F9AZ5rDFDMrTWE","Star Wars Theme","2017-12-19","1","1","199079","false","36","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:51Z"
"spotify:track:54Q6jmixI6282Pd6BCB3jf","Arbetlosemarsch","spotify:artist:2aszSUPRu3IJLXmbEdyTk4","Zupfgeigenhansel","spotify:album:1KFw6wtIW7gSIFnQGlrvYA","Jiddische Lieder","2012-03-15","1","5","159466","false","28","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:6X21XB1GRZVzxIPmnuxp45","Bandiera Rossa","spotify:artist:0H1rQpsYYmVPiD3XY2rjK1","Commandantes","spotify:album:1w7kzCrk2078CLBRgW65f5","Lieder für die Arbeiterklasse","2011-09-30","1","12","186226","true","17","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:0eDDkY5G0G0pj8BwgP2k0t","Bella Ciao","spotify:artist:0H1rQpsYYmVPiD3XY2rjK1","Commandantes","spotify:album:1w7kzCrk2078CLBRgW65f5","Lieder für die Arbeiterklasse","2011-09-30","1","7","136933","true","15","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:42tan3GUY3jM0Zmi6HPkr8","Black Flag Flying","spotify:artist:0HWPt04Mf5xOmv70oKdbtn","David Rovics","spotify:album:3zR6mPAM7B4uaCNCPkkVoW","The Commons","2007-01-01","1","10","227186","false","20","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:6H3kDe7CGoWYBabAeVWGiD","Gimme Shelter","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","spotify:album:4l4u9e9jSbotSXNjYfOugy","Let It Bleed","1969-12-05","1","1","270773","false","77","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:19HjHUjCfDrEYhVSIKG6nK","I'd Love to Change the World - 2004 Remaster","spotify:artist:7nkLRaWHImCvWGHdNGnhVE","Ten Years After","spotify:album:6C2AlxVFIfvLsuWOJB1UKo","A Space in Time (Deluxe Version)","1971-11-11","1","3","224133","false","62","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:4AjNTrJmgry75yiihCMOP8","I Fought the Law","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","1987-12-21","1","9","138453","false","47","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:4wzGnilFjTDnfRKU9sF6m1","Johnny I Hardly Knew Ye (Live)","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","spotify:album:7igqCeIsHddGDQ1ktN5br5","Live in Concert","2003-09-01","1","10","216373","false","45","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:6iJoFhzoWhytbtg7H7kQ5a","Join the Riot","spotify:artist:3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats","spotify:album:5K8Slbeyr5qy7U5qudDHOM","Riot City Outlaws","2018-04-06","1","2","188000","false","34","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:57XIGcehklZJhubbNYVFIs","A las barricadas","spotify:artist:27zZxSk7AynBSC0XYiivLp","Les Amis D'ta Femme","spotify:album:56IHVoVWhzCmq9L3EIOzMd","Noir et rouge aussi un peu","2003","1","9","168280","true","23","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:3oC2fiDxq7FojFBW7622Rv","A las Barricadas","spotify:artist:2FHWfjax7kWlIsyrhI3oJy","Coro de la Libertad","spotify:album:1Zy4z9W1a82nOot53ywaNL","Las Canciones del ¡no Pasarán!","2014-11-27","1","3","65186","false","29","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:0U0L7Ja5KAszlh2V2Uec5C","The Marching Song of the Covert","spotify:artist:5yXAFDZNUNyO92l5WTImkO","Billy Bragg","spotify:album:5udxTfyMaa3nC8LxJQsPNb","The Internationale","1990","1","3","240200","false","24","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:1kWMqj68Dm5VHE3PXY7qJv","Red Army Blues - 2002 Remaster","spotify:artist:5TnuP42pw475UrjjeabtwZ","The Waterboys","spotify:album:2ORArXMQSBYaF17QzkEvrl","A Pagan Place","1984-01-01","1","8","483733","false","37","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:3UMXhDBYe7eIXUe2HLUn0v","Solitary Man","spotify:artist:6kACVPfCOnqzgfEF5ryl0x","Johnny Cash","spotify:album:2zCyI9fuV5JrQzrO3kMwbw","American III: Solitary Man","2000-01-01","1","2","143853","false","55","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:0mYOjHOv0b4oVBdg1owEAM","Thatcherites","spotify:artist:5yXAFDZNUNyO92l5WTImkO","Billy Bragg","spotify:album:7ISdicCmB8rfNIp1OEOIfU","William Bloke","1996","2","10","253226","false","22","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:246dlGAryLu0kmJnUHjZTi","There Is Power in a Union","spotify:artist:5yXAFDZNUNyO92l5WTImkO","Billy Bragg","spotify:album:6B3MLUNFdAyB4uoaYaN4YF","Must I Paint You a Picture?: The Essential Billy Bragg","2003","1","13","168680","false","0","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:0yku64vAg58YFYcCXxzvIg","What Did You Learn In School Today?","spotify:artist:1P9syEkl41IFowWIJN7ZBY","Pete Seeger","spotify:album:6QqGqoDZaSiUlw4JQEs5pc","Pete Seeger: A Link In The Chain","1996-09-03","2","12","101200","false","34","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:7bBoLu8ATuAAro3AWGFIvO","Which Side Are You On","spotify:artist:5yXAFDZNUNyO92l5WTImkO","Billy Bragg","spotify:album:1eIjFttCkumrj015B9oj0s","Brewing up With","1984","2","8","154840","false","33","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:1jYhVwOj06aYm3QeXi3j0L","Worth Dying For","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:1VZ0i4vJ0AkPbmpuaktZMJ","The Sufferer & The Witness","2006-01-01","1","9","200000","false","49","spotify:user:sebastianelisapfeifer","2020-12-25T13:51:59Z"
"spotify:track:3gsCAGsWr6pUm1Vy7CPPob","Killing Me Softly with His Song","spotify:artist:0W498bDDNlJIrYMKXdpLHA","Roberta Flack","spotify:album:4GxrvKiysSiDU1HHifh1PA","Killing Me Softly","1973-01-01","1","1","286920","false","75","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:11bD1JtSjlIgKgZG2134DZ","Chasing Cars","spotify:artist:3rIZMv9rysU7JkLzEaC5Jp","Snow Patrol","spotify:album:6fb7z9rBdrjzpBTg1R1Bwp","Eyes Open","2006-01-01","1","3","267933","false","80","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:0y1eaipbcP50xp6WLgJtuv","Solitude","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:3kBG6q0aXKxzn01wKTwZr5","Master of Reality (2009 Remastered Version)","1971-07-21","1","7","301640","false","55","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:3XC7Jd6SfrQYKZJ6inyRHK","House of the Rising Sun","spotify:artist:3ICflSq6ZgYAIrm2CTkfVP","The Animals","spotify:album:0Vhk3dVT59LnhwSHFXLIXA","Most of the Animals","1992-02-24","1","1","269906","false","67","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:21ArH0yPNZGmhRWoY2AcX6","Mittwinter","spotify:artist:0Cni0xa5WxWoLWOjUKRhsW","Nebelung","spotify:album:6n4To1qZJDV7wQqdN87keP","Palingenesis","2014-02-18","1","1","363200","false","28","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:5tIrD0mbCodnWfLziVAYZo","12 Cents (feat. Tim Wheater)","spotify:artist:3XsgWn63EnA4wYZBjVyxjf, spotify:artist:0ssEvpvYjgC4bGHtIPXWK6","Ugly Kid Joe, Tim Wheater","spotify:album:35jT7xx73FcYxeBjCoBaFD","Motel California","1996","1","12","294906","false","19","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:34u3Bj1KVxKWfA07yDJ2vG","Wicked Game","spotify:artist:7290H8m1Dwt8G7jm1y9CQx","Chris Isaak","spotify:album:7DJNtoXELIm2KIhEpZfEv0","Heart Shaped World","1989-06-13","1","5","289066","false","67","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:0oNiYKgINhqhPuwE9LTlj1","Changes","spotify:artist:2RTUTCvo6onsAnheUk3aL9","3 Doors Down","spotify:album:72olNArm75vOycSziqIX9Y","Away From The Sun","2002-11-12","1","9","236866","false","45","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:4vKKyZ3AaaP1WzdayW0Koo","I Feel You","spotify:artist:2RTUTCvo6onsAnheUk3aL9","3 Doors Down","spotify:album:72olNArm75vOycSziqIX9Y","Away From The Sun","2002-11-12","1","7","247173","false","39","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:5RHzy5k81c8HA8g6UwLsr2","House Of The Rising Sun","spotify:artist:60cGRl68qyCBMqZi3tiHEU","Walls of Jericho","spotify:album:6ovGRgT6kVQMS41i2h58RS","Redemption","2008-04-29","1","4","250125","false","32","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:2WpmMlS6Tr01C7UNFjQI3U","Under a Violet Moon","spotify:artist:5BnNG7QQQDTNd43ozx5y13","Blackmore's Night","spotify:album:7ABHTEqZ5mYVKN3yaKtVV5","Under a Violet Moon","1999-04-19","1","1","263466","false","32","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:1FJBPuVMG4XkKIpE7tmhDm","I Hold You","spotify:artist:0YN64WuO9KaKCUbTx8hNd0","CLANN","spotify:album:79RlsOpY6dmBLnYiHb8zaK","Seelie","2017-12-01","1","10","550000","false","49","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:4NFzce1mEWP01qTtHhsmgo","Grave Digger","spotify:artist:5AVBFCn4Hq4KY2Xjc5Gj4y","Blues Saraceno","spotify:album:5YDSZWizEYBsXgk6kwxvMn","Dark Country 3","2014-05-06","1","3","215328","false","51","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:5v6rbV1MrykBerQQwDgz1a","When The May Rain Comes","spotify:artist:7vF3DcPluq6lZI36VniagW","Current 93","spotify:album:4hiIUmsshIAGoCFvaUs3od","Thunder Perfect Mind","1992","1","12","204213","false","15","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:4o9DSo7c1ICv4CtFWFSmGx","Boat On The River","spotify:artist:4salDzkGmfycRqNUbyBphh","Styx","spotify:album:0RhPpU4BvtF44qdvFnGQuh","Cornerstone","1979-01-01","1","5","190760","false","58","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:42xxNZR6BzeLuDBjyyqGFr","Poor Man's Moody Blues","spotify:artist:2pVMD4bFwl4AyoYyyo51Qg","Barclay James Harvest","spotify:album:0p6ZIhZDrDG73xK5zz74wO","Gone To Earth","1977","1","4","417586","false","48","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:5MxhDGnnq2ZY04I6R7pZqB","A Sad Song","spotify:artist:7nkLRaWHImCvWGHdNGnhVE","Ten Years After","spotify:album:5VwCG7vBwrZwMUGw33nPJV","Stonedhenge","1969","1","6","203053","false","15","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:38Z"
"spotify:track:5fL7I0UgFTlXGJIy2uRqpt","Molly Malone","spotify:artist:72RvmgEg2omdlMV9aExO6a, spotify:artist:2JubMFXFD0c3Ofhx6SdSOy","The Dubliners, Jim McCann","spotify:album:0LUkfcP3XT922V0uhE3SDQ","Definitive Pub Songs Collection","2013-03-15","1","26","182813","false","36","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:1IN6dz9wbuszss9OIOoPjv","Victor and His Demons","spotify:artist:3EDllPZzA7Ipj53OWeArLe","Fiddler's Green","spotify:album:4xM98dNv7jelS5A8b5a4k5","25 Blarney Roses","2015-02-13","1","3","207040","true","55","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:2godnUpDSagEKzc14Ooqhl","The Foreman O’Rourke","spotify:artist:0w2KUuMj7dvP8dV4tzoltd","The Rumjacks","spotify:album:76r4vFOptCvDT6rcZ749MO","Saints Preserve Us","2018-10-12","1","8","271186","false","46","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:7h0ua2NID4KBYNjs401sxT","The Cabin","spotify:artist:5G57ycjj8BsL5ynIN06l7P","Irish Moutarde","spotify:album:3dQ7S6VtgQfNR4XTSGor1I","Raise 'em All","2013-09-17","1","3","157875","false","44","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:4Lm667BpHwtIcMJDOEZmwW","Black Is the Colour","spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W","The Corrs","spotify:album:7ikWEipHEl6zuKXOvc77hY","Home","2005-09-26","1","4","229333","false","26","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:0WR6Amta732nCZwBKtT8HN","Drunken Sailor","spotify:artist:3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats","spotify:album:6UrU8iv81fRiywK0IlVsQw","Rats On Board","2009-01-01","1","14","208373","false","46","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:1NC8EvzidMu9cW03zMgZln","Roll Northumbria","spotify:artist:0tfnDOJ5a2ib3mHAI4qGyD","The Dreadnoughts","spotify:album:4BPixSafW6063nvkGGHqwM","Into the North","2019-11-15","1","4","229733","false","46","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:20rSQWz7sHkt7F4LiUK5h0","Star of the County Down","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","spotify:album:7vVAdeZyKRAvjLn3TRpjdZ","The Irish Rovers' gems","1996-09-01","1","2","164960","false","52","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:29fiMKbo8tXHMwPebs3t2E","Black Letters","spotify:artist:0tfnDOJ5a2ib3mHAI4qGyD","The Dreadnoughts","spotify:album:4sXaOOcXH2tfRFUJsiIzKh","Foreign Skies","2017-11-11","1","11","239746","false","30","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:27Pu3Gp0lG0v2qRk8NHjWX","Foggy Dew","spotify:artist:0IlUKxz8kZ4EpKrZjlvFr1","Blaggards","spotify:album:54rl8J9TynN3Qah4u9Eph4","Standards","2005-01-01","1","6","266466","false","33","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:5Su5ILFp6U83cnIXwfmlC5","Drunken Sailor","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","spotify:album:5iyQuCFO65zkVXaqtBYFuo","Drunken Sailor","2012-02-22","1","1","176853","false","63","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:4X2DqlFZsjqrNfiNegxcLC","The Gael...Time Flies","spotify:artist:37Ev1TQw7FnzNvuN8Bg3SR","Pirates For Sail","spotify:album:4iCybemZResHf54y0Rm0Zd","Dark Side of the Lagoon","2012-06-18","1","1","336240","false","44","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:49Z"
"spotify:track:7o57K7TJQaY6F1ZFhkOItC","3-5-0-0","spotify:artist:3b6TinIPahsS8iSCYAeinr, spotify:artist:37pKA6kY6h4rcFUBwrrTDk","Galt MacDermot, Tom Pierson","spotify:album:1llShsXxqoYFxKEX7JkKBj","Hair","1979","1","22","230333","false","33","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:5TMXedP61LiUveNFCYyQmc","The Thousandth And Tenth Day Of The Human Totem Pole","spotify:artist:2k8kY9zHUWxuTtwV4UutHw","Captain Beefheart & His Magic Band","spotify:album:5uEVpLw1xGWhYyvZD7Vwme","Ice Cream For Crow","1982-01-01","1","11","343666","false","0","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:4vpeKl0vMGdAXpZiQB2Dtd","White Rabbit","spotify:artist:2qFr8w5sWUITRlzZ9kZotF","Jefferson Airplane","spotify:album:6lPb7Eoon6QPbscWbMsk6a","Surrealistic Pillow","1967","1","10","150640","false","71","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:20US4JIykUvnFpxMXp0lWv","Purple Haze","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:719ELjvRzp0lHiLyAuAGj3","Are You Experienced","1967-05-12","1","14","171666","false","52","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:2vIxU6h888VLdyy7PjYRB8","Baby Night","spotify:artist:0AFVYhgHSbn9LBIDPU6dTQ","Sweet Smoke","spotify:album:4TvspgPQpOYUlNDC1GFbIJ","Just A Poke / Darkness To Light","2000","1","1","994066","false","40","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:02qMXeUk6d22M8PXi1PNBb","I'd Rather Burn Than Disappear","spotify:artist:0AFVYhgHSbn9LBIDPU6dTQ","Sweet Smoke","spotify:album:4TvspgPQpOYUlNDC1GFbIJ","Just A Poke / Darkness To Light","2000","1","4","258093","false","21","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:2aoo2jlRnM3A0NyLQqMN2f","All Along the Watchtower","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:5z090LQztiqh13wYspQvKQ","Electric Ladyland","1968-10-25","1","15","240800","false","80","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:3jBCwLVmmfKUH8321N4bdd","Shifting Sands","spotify:artist:2z4eiJkDaXYCR9kv2UuSgz","The West Coast Pop Art Experimental Band","spotify:album:36qtMdwzo4s7lisavSgorV","Part One","1967","1","1","234600","false","51","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:2BcvvHttiZRvguFM4hR398","Sunshine Of Your Love","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","spotify:album:4SMNUQCyTvlO4vFEdXXG45","Disraeli Gears (Remastered)","1967-11-02","1","2","250000","false","0","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:5X76oXHcR5uCXali0gOyX5","White Room","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","spotify:album:4M9csrFM1XVEpwMeYUBRmX","Wheels Of Fire (Remastered)","1968-07-01","1","1","303200","false","0","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:5M7zx8sDe1kaoButKvFv1r","The Flesh Failures (Let the Sunshine In)","spotify:artist:3b6TinIPahsS8iSCYAeinr, spotify:artist:37pKA6kY6h4rcFUBwrrTDk","Galt MacDermot, Tom Pierson","spotify:album:1llShsXxqoYFxKEX7JkKBj","Hair","1979","1","27","364066","false","45","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:0utok21LnxgOt4RWGo4HhI","Hare Krishna","spotify:artist:3b6TinIPahsS8iSCYAeinr, spotify:artist:37pKA6kY6h4rcFUBwrrTDk","Galt MacDermot, Tom Pierson","spotify:album:1llShsXxqoYFxKEX7JkKBj","Hair","1979","1","16","201000","false","37","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:4RLhdwclHWmNNB6rdkB8Zf","Hair","spotify:artist:3b6TinIPahsS8iSCYAeinr, spotify:artist:37pKA6kY6h4rcFUBwrrTDk","Galt MacDermot, Tom Pierson","spotify:album:1llShsXxqoYFxKEX7JkKBj","Hair","1979","1","13","163960","false","42","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:3PGAgwFWnFCisvjb3rLyuh","Piece Of My Heart","spotify:artist:4NgfOZCL9Ml67xzM0xzIvC","Janis Joplin","spotify:album:3Z0LdhZyBaeniH7m9VpSrR","Introducing the Dwights","2007-07-17","1","13","253804","false","56","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
"spotify:track:7fC9Hp9RFSDNpgRnSY2Ahj","Misirlou","spotify:artist:6Ycrt8OjGSSFihsb0446eg","Dick Dale","spotify:album:0N97YI1v4i0bbIlJrPhcjR","Surfer´s Paradise, Vol.1","2013-09-13","1","2","135986","false","49","spotify:user:sebastianelisapfeifer","2020-12-25T13:52:57Z"
